iOS,12,Turks and Caicos Islands,18
Campfire Grill,4,Mali,17
feminine products,3,El Salvador,10
Hair Conditioner,3,Timor-Leste,14
Golf Balls,1,Eritrea,3
scenic painting,11,Puerto Rico,5
intense poetry,7,Sweden,10
Overwatch 2,1,Saint Helena,13
Windows 11,4,Nauru,3
motrin,2,Pakistan,4
Baseball Glove,11,Guernsey,13
Golf Tees,2,Madagascar,15
piano,8,Bosnia and Herzegovina,1
big ben,2,Paraguay,18
vanilla candle,5,Chile,14
Assassin's Creed Valhalla,3,Andorra,18
Paper,7,Norfolk Island,18
Golf Balls,4,Macao,4
The Matrix,7,Trinidad and Tobago,3
blackberry seeds,9,China,13
Patek Philippe Nautilus,6,Congo,6
macOS Ventura,8,Hong Kong,10
Lantern,10,Ghana,7
piano,1,United States of America,6
Adobe Photoshop,5,Mongolia,19
Overwatch 2,11,Bouvet Island (Bouvetoya),10
Eyeshadow,2,Indonesia,18
Golf Balls,2,Eritrea,15
Body Lotion,3,Burkina Faso,13
fish oil,8,Swaziland,3
The Catcher in the Rye,1,Ukraine,15
Cartier Tank,11,British Virgin Islands,11
Pride and Prejudice,12,Belgium,10
The Great Gatsby,5,Honduras,6
Lipstick,4,Zambia,13
Moby-Dick,9,Thailand,9
First Aid Kit,4,Montenegro,3
Red Dead Redemption 2,4,Tuvalu,6
citrus candle,5,Canada,5
shovel,8,Uganda,16
Tag Heuer Carrera,7,Togo,17
Horizon Forbidden West,1,Mali,11
Golf Bag,12,Northern Mariana Islands,7
Pet Food,8,Bouvet Island (Bouvetoya),11
Food Bowl,5,Tokelau,4
guitar,1,Tanzania,15
Pet Cleaning Wipes,3,Mongolia,2
Scratching Post,11,Gambia,10
oven,4,Botswana,16
advil,3,Central African Republic,12
macOS Ventura,3,North Macedonia,7
shovel,4,Madagascar,14
Multi-tool,3,Montserrat,13
Avengers: Endgame,7,Papua New Guinea,18
Tissot Le Locle,1,Cuba,12
Rolex Submariner,6,Nicaragua,17
Baseball Glove,8,Iceland,16
fish oil,3,Mauritius,9
Shrek,4,Holy See (Vatican City State),3
Sunscreen,9,Central African Republic,12
piano,9,Isle of Man,15
flute,8,Sudan,1
Grand Theft Auto V,3,Nigeria,8
War and Peace,8,Sri Lanka,2
Assassin's Creed Valhalla,5,Korea,9
Hiking Boots,7,Malaysia,5
iOS,3,South Georgia and the South Sandwich Islands,8
intense poetry,10,Guam,5
Makeup Remover,9,Guam,6
Longines Master Collection,6,Anguilla,8
Eyeliner,8,Comoros,15
microwave,9,Ghana,4
Jaeger-LeCoultre Reverso,1,Zimbabwe,20
Body Lotion,5,Comoros,9
oven,2,Palau,10
piano,7,Dominica,12
feminine products,10,Dominica,11
shovel,2,Kenya,16
Golf Glove,2,British Indian Ocean Territory (Chagos Archipelago),9
DOOM Eternal,5,Puerto Rico,18
Soccer Ball,11,Svalbard & Jan Mayen Islands,16
Tennis Racket,9,Bangladesh,17
Adobe Photoshop,12,Thailand,20
Breitling Navitimer,4,Mauritania,16
The Matrix,8,Holy See (Vatican City State),20
Grand Theft Auto V,10,Syrian Arab Republic,7
fish oil,10,Saint Martin,13
DOOM Eternal,1,Taiwan,14
Tennis Racket,8,British Virgin Islands,17
red fuzzy blanket,7,Isle of Man,10
 mermaid sculpture,9,Sao Tome and Principe,9
macOS Ventura,4,Gabon,20
Eyeshadow,2,Sao Tome and Principe,2
big ben,5,Cameroon,6
big ben,7,San Marino,19
conga,10,Zimbabwe,7
Volleyball,5,Bangladesh,16
Longines Master Collection,2,Andorra,19
Guardians of the Galaxy,5,Mexico,3
oven,1,El Salvador,10
Concealer,3,Kazakhstan,5
Golf Bag,7,New Caledonia,7
Golf Glove,7,Central African Republic,18
Save Willy,1,Jordan,6
advil,1,Grenada,20
floral painting,1,Reunion,11
Collar,2,Malawi,20
Pens,4,Tajikistan,12
advil,1,Bouvet Island (Bouvetoya),18
modern sculpture,11,American Samoa,14
Highlighters,1,Greenland,5
sad poetry,8,Sierra Leone,14
Tag Heuer Carrera,4,Bosnia and Herzegovina,7
advil,3,Bermuda,16
Hiking Boots,9,Marshall Islands,6
vanilla candle,4,Iceland,8
Folders,5,United Kingdom,2
Flashlight,7,Brazil,10
Backpack,8,Hong Kong,3
Grand Theft Auto V,6,Kyrgyz Republic,6
toe fungus cream,1,Guinea-Bissau,14
magnesium,4,Western Sahara,2
floral painting,4,Norfolk Island,2
Foundation,6,Kuwait,17
intense poetry,7,Niue,10
Baseball Bat,11,Israel,14
Shrek,6,Barbados,10
Flashlight,6,Norway,7
soil,8,Libyan Arab Jamahiriya,15
magnesium,7,Macao,8
Food Bowl,1,Brunei Darussalam,19
Foundation,5,Benin,11
IWC Pilot�s Watch,8,Turkmenistan,7
Rangefinder,10,Mali,9
magnesium,5,Chad,20
motrin,4,Swaziland,11
Fedora,4,Czech Republic,16
advil,1,Belarus,1
magnesium,6,Taiwan,3
guitar,11,Denmark,20
Rangefinder,3,France,14
clean slate,8,Guatemala,10
flute,4,San Marino,4
Perfume,11,Iraq,18
refrigerator,6,Kuwait,14
Golf Glove,9,Macao,16
Red Dead Redemption 2,3,Sierra Leone,20
The Dark Knight,1,British Indian Ocean Territory (Chagos Archipelago),13
Pet Carrier,1,Tunisia,6
Harness,5,Seychelles,11
Call of Duty: Modern Warfare II,3,Canada,14
Fedora,8,Maldives,11
The other woman,1,Guadeloupe,10
scenic painting,2,Lithuania,7
piano,12,Djibouti,10
Markers,3,Mauritius,1
Shrek,10,Austria,14
advil,8,New Caledonia,1
First Aid Kit,10,Sri Lanka,5
Jurassic Park,3,Hungary,4
Golf Clubs,11,Tunisia,15
War and Peace,10,Libyan Arab Jamahiriya,1
Nail Polish,1,Saudi Arabia,19
Fishing Rod,11,United Arab Emirates,16
Volleyball,7,Uzbekistan,4
advil,8,Bolivia,16
Breitling Navitimer,11,Finland,5
fish oil,11,Niger,10
shovel,12,Kiribati,16
feminine products,3,Paraguay,18
sad poetry,7,Argentina,16
Baseball Glove,11,New Caledonia,4
romantic poetry,12,Sierra Leone,12
floral painting,3,Vanuatu,20
drums,4,British Indian Ocean Territory (Chagos Archipelago),5
Golf Balls,2,Antigua and Barbuda,19
Blush,2,Lao People's Democratic Republic,14
Omega Speedmaster Professional,2,Greece,8
animal painting,7,Namibia,6
Horizon Forbidden West,5,Sudan,11
toaster,7,Oman,6
Fishing Tackle,6,Norfolk Island,15
Grand Theft Auto V,10,Kenya,20
Pet Backpack,7,Antarctica (the territory South of 60 deg S),12
magnesium,2,Bulgaria,11
War and Peace,1,Peru,16
Adobe Photoshop,4,Senegal,18
white fuzzy blanket,8,Saudi Arabia,11
Whiteboard Markers,2,Taiwan,17
macOS Ventura,2,Burundi,17
Makeup Remover,3,Tajikistan,19
The Catcher in the Rye,9,Central African Republic,11
Volleyball,11,Uganda,20
Overwatch 2,5,Lesotho,3
The Lord of the Rings: The Fellowship of the Ring,8,Heard Island and McDonald Islands,17
Baseball Bat,3,Uganda,3
The Hobbit,10,Liberia,1
blue plush throw pillow,6,Guinea,3
Assassin's Creed Valhalla,8,Cook Islands,7
Golf Balls,11,Netherlands,19
Golf Tees,10,Gambia,9
blue plush throw pillow,8,Cote d'Ivoire,2
Guardians of the Galaxy,4,Armenia,6
shovel,12,Ukraine,2
Golf Tees,7,Gabon,9
Dental Chews,3,Azerbaijan,15
Android,5,Barbados,13
Basketball,2,Saint Vincent and the Grenadines,7
Golf Bag,3,Lithuania,8
strawberry seeds,8,Ethiopia,14
Collar,9,Spain,18
refrigerator,10,Bahamas,1
Red Dead Redemption 2,3,Uganda,17
Lipstick,10,Gabon,19
oven,8,Canada,2
Multi-tool,5,French Guiana,20
Inception,2,Papua New Guinea,20
Harness,11,Guinea,20
To Kill a Mockingbird,11,Myanmar,12
conga,7,Western Sahara,14
Rolex Submariner,2,Pakistan,2
Call of Duty: Modern Warfare II,11,Angola,15
animal painting,4,Brunei Darussalam,10
macOS Ventura,1,Congo,8
macOS Ventura,9,Ethiopia,4
Whiteboard Markers,8,Austria,15
scenic painting,6,Jersey,9
Assassin's Creed Valhalla,5,Barbados,17
Eyeliner,10,Switzerland,20
Battlefield 2042,11,Brunei Darussalam,10
Eraser,2,Azerbaijan,6
Baseball Bat,3,French Polynesia,11
flute,11,Italy,20
Mascara,10,Northern Mariana Islands,1
Sunscreen,9,Guernsey,19
Save Willy,5,Azerbaijan,19
Horizon Forbidden West,5,Bangladesh,9
Highlighters,3,Turkmenistan,17
tomato seeds,3,Austria,15
demons,9,Slovenia,8
Camping Chairs,7,Samoa,9
Save Willy,8,Luxembourg,4
Horizon Forbidden West,9,Ukraine,15
The Catcher in the Rye,10,France,1
advil,1,Vietnam,12
Windows 11,1,Slovakia (Slovak Republic),15
Tennis Racket,10,Cook Islands,4
cello,4,Cyprus,18
modern sculpture,2,Thailand,2
Fedora,2,Ethiopia,10
Tissot Le Locle,8,Tonga,11
refrigerator,10,Kazakhstan,12
Windows 11,5,Korea,16
The other woman,2,Belgium,11
Jurassic Park,3,Papua New Guinea,10
romantic poetry,8,Saint Barthelemy,12
big ben,12,Sao Tome and Principe,10
Golf Tees,2,Reunion,5
Golf Clubs,8,French Polynesia,9
Feeding Station,7,Qatar,15
The Lord of the Rings,7,French Guiana,19
Assassin's Creed Valhalla,8,Falkland Islands (Malvinas),6
Pet Crate,3,Tajikistan,1
red plush throw pillow,4,Saint Martin,11
flute,7,Gabon,15
microwave,7,Tajikistan,1
conga,4,Guinea-Bissau,17
War and Peace,1,Sri Lanka,9
Golf Glove,10,China,4
Golf Balls,2,Kenya,13
Spider-Man (PS4),6,Bahamas,4
Blade Runner 2049,12,Timor-Leste,20
toaster,3,Singapore,4
Ubuntu,7,French Polynesia,17
Android,9,Gibraltar,13
blue fuzzy blanket,11,United Kingdom,9
Golf Bag,8,Bolivia,12
guitar,2,Mongolia,10
tomato seeds,10,Bulgaria,17
Pet Cleaning Wipes,3,Mauritania,16
Star Wars: Episode IV - A New Hope,1,Namibia,3
Staples,4,Heard Island and McDonald Islands,10
modern sculpture,2,Armenia,3
 mermaid sculpture,11,Sweden,16
demons,1,Christmas Island,9
sad poetry,2,Turkmenistan,1
blue plush throw pillow,6,Mongolia,10
Call of Duty: Modern Warfare II,7,Reunion,14
Basketball,11,Austria,10
Assassin's Creed Valhalla,11,Maldives,16
refrigerator,9,Ethiopia,18
refrigerator,4,Micronesia,13
1984,6,Mexico,14
Longines Master Collection,6,Cayman Islands,17
First Aid Kit,10,Cuba,4
The other woman,4,Ethiopia,16
Apex Legends,2,Georgia,16
toaster,2,Syrian Arab Republic,3
Face Mask,1,Papua New Guinea,8
Ubuntu,10,Congo,8
toaster,4,Zambia,8
Call of Duty: Modern Warfare II,5,Angola,1
into the ocean,7,Moldova,11
Overwatch 2,3,Bermuda,13
Golf Bag,4,Barbados,1
piano,9,Sao Tome and Principe,12
refrigerator,7,Qatar,13
Golf Balls,11,Paraguay,8
Cartier Tank,2,Gabon,19
refrigerator,3,Norfolk Island,16
red fuzzy blanket,9,Japan,5
into the ocean,8,Guyana,11
flute,12,Cape Verde,15
flute,5,Haiti,4
toe fungus cream,4,Nepal,14
Golf Balls,11,Pakistan,17
Litter Box,5,Falkland Islands (Malvinas),20
into the ocean,8,Brunei Darussalam,12
Pride and Prejudice,3,Iran,1
Avatar,3,Benin,18
Rangefinder,2,Ireland,5
shovel,4,Guadeloupe,8
Inception,1,Estonia,7
clean slate,11,United Kingdom,1
toaster,9,Malaysia,13
To Kill a Mockingbird,10,Taiwan,16
Jurassic Park,7,Bolivia,20
Rolex Submariner,9,Sri Lanka,3
Golf Clubs,2,Romania,15
War and Peace,10,Italy,7
Exfoliator,11,Angola,6
War and Peace,7,Zambia,10
Fishing Tackle,11,Ecuador,15
flute,3,Equatorial Guinea,19
dishwasher,8,Denmark,14
Breitling Navitimer,1,Dominica,15
refrigerator,11,Dominican Republic,7
motrin,1,Anguilla,16
flute,3,South Africa,15
iOS,10,France,1
blue fuzzy blanket,11,Cyprus,7
Folders,5,Sudan,8
vanilla candle,8,Australia,13
Longines Master Collection,1,Monaco,17
planter pots,6,Hong Kong,4
animal painting,5,Bermuda,7
Golf Clubs,12,Heard Island and McDonald Islands,7
Golf Clubs,4,Sierra Leone,12
Basketball,11,Faroe Islands,2
guitar,12,Turkey,9
oven,6,Bhutan,11
Audemars Piguet Royal Oak,12,South Georgia and the South Sandwich Islands,14
Breitling Navitimer,10,Azerbaijan,17
Audemars Piguet Royal Oak,9,United States Virgin Islands,17
oven,12,Israel,7
toe fungus cream,1,Colombia,20
Pet Carrier,12,Uruguay,19
Folders,2,Hungary,7
strawberry seeds,4,Liberia,16
Eraser,3,Swaziland,18
Basketball,4,Greenland,8
Golf Bag,3,Nauru,4
Crime and Punishment,8,Grenada,16
Stapler,4,Panama,3
white fuzzy blanket,9,Cyprus,17
IWC Pilot�s Watch,5,Eritrea,16
Pet Crate,8,Lesotho,20
toaster,9,Saint Barthelemy,16
Backpack,8,Nicaragua,17
Fire Starter,5,Malawi,2
Patek Philippe Nautilus,11,Afghanistan,11
cello,5,Yemen,19
advil,1,Egypt,6
motrin,9,Guernsey,2
scenic painting,11,Brunei Darussalam,6
conga,1,Honduras,8
Shrek,3,Djibouti,14
The Matrix,3,Kazakhstan,7
big ben,4,Philippines,5
The Dark Knight,2,Faroe Islands,4
Baseball Glove,2,American Samoa,2
Training Pads,2,Timor-Leste,15
War and Peace,1,Philippines,18
toaster,10,Antarctica (the territory South of 60 deg S),9
Call of Duty: Modern Warfare II,5,Central African Republic,14
Basketball,9,Nauru,7
Breitling Navitimer,1,Aruba,11
white fuzzy blanket,8,Kuwait,8
sad poetry,8,Iceland,17
Golf Glove,5,Seychelles,20
blue fuzzy blanket,8,Japan,18
fish oil,10,Falkland Islands (Malvinas),10
Binoculars,6,Qatar,10
scenic painting,12,Fiji,5
Dental Chews,4,Sudan,15
demons,1,United States Minor Outlying Islands,19
magnesium,7,Nigeria,8
Shampoo,3,Seychelles,9
romantic poetry,11,Moldova,8
Horizon Forbidden West,2,Thailand,19
Assassin's Creed Valhalla,6,Korea,4
Golf Clubs,7,Liechtenstein,11
piano,1,Aruba,14
feminine products,7,Lithuania,7
Baseball Glove,3,French Guiana,4
iOS,9,Iraq,8
Face Mask,8,Bosnia and Herzegovina,8
Sunscreen,1,Timor-Leste,3
Whiteboard,7,North Macedonia,15
Paper,6,Congo,2
feminine products,5,Gibraltar,6
Baseball Glove,8,Belarus,5
Blush,11,Cambodia,13
scenic painting,12,Mongolia,13
scenic painting,7,Netherlands,15
Golf Tees,3,Portugal,6
Grand Theft Auto V,5,Spain,7
Baseball Glove,11,Chad,17
oven,3,Samoa,5
Baseball Bat,8,Brazil,5
Ubuntu,6,Jamaica,17
iOS,8,Central African Republic,19
flute,4,Cocos (Keeling) Islands,13
fish oil,5,Saint Kitts and Nevis,2
Collar,5,Slovenia,18
Whiteboard,10,Malta,7
toe fungus cream,8,Italy,19
big ben,8,Austria,2
piano,2,Ecuador,5
conga,11,Namibia,10
Body Lotion,1,Antigua and Barbuda,15
Longines Master Collection,7,Costa Rica,14
romantic poetry,2,Korea,7
Pencils,11,Palestinian Territory,2
feminine products,2,Slovakia (Slovak Republic),9
Baseball Bat,4,Wallis and Futuna,15
motrin,9,Tokelau,15
Android,7,United States of America,11
Whiteboard Markers,2,French Southern Territories,15
Serum,2,Philippines,5
Fedora,7,Chile,13
feminine products,7,Austria,6
Windows 11,2,Venezuela,16
Ubuntu,8,North Macedonia,17
Soccer Ball,1,Bhutan,7
cello,1,New Zealand,11
War and Peace,1,Costa Rica,1
Blade Runner 2049,3,Belize,18
Android,3,Sao Tome and Principe,10
Staples,2,Guam,9
Camping Chairs,1,Cote d'Ivoire,15
Binders,10,Estonia,13
Paper,7,Slovenia,7
Binders,9,Australia,13
Pet Brush,3,El Salvador,5
blue fuzzy blanket,7,Liberia,1
feminine products,5,Dominican Republic,11
blue fuzzy blanket,5,Kenya,14
blue plush throw pillow,8,New Zealand,17
big ben,4,Tunisia,19
Folders,9,Antigua and Barbuda,20
intense poetry,1,Turks and Caicos Islands,10
Red Dead Redemption 2,6,Senegal,17
floral painting,6,Niue,17
big ben,2,Lesotho,15
feminine products,1,Azerbaijan,8
Golf Bag,3,Saint Lucia,8
blue fuzzy blanket,12,Australia,10
Golf Tees,3,Ukraine,15
Lipstick,10,Burundi,8
Basketball,8,Liechtenstein,10
Golf Clubs,7,Equatorial Guinea,1
Avatar,2,North Macedonia,11
Baseball Bat,5,Cyprus,9
Overwatch 2,8,Bahamas,11
Shrek,11,Mozambique,7
Serum,4,Guam,19
Adobe Photoshop,1,Tuvalu,17
Blade Runner 2049,9,Spain,4
conga,1,Israel,18
Rangefinder,1,British Indian Ocean Territory (Chagos Archipelago),8
fish oil,11,Poland,6
First Aid Kit,4,South Africa,21
The Lord of the Rings: The Fellowship of the Ring,3,Georgia,16
Pet Carrier,7,Saint Vincent and the Grenadines,15
The Catcher in the Rye,2,Bahrain,17
tomato seeds,2,Saudi Arabia,17
blue fuzzy blanket,4,Solomon Islands,14
The Legend of Zelda: Breath of the Wild,11,Dominica,1
advil,8,Eritrea,7
Whiteboard,2,Italy,3
Hair Conditioner,2,Saint Kitts and Nevis,3
blue plush throw pillow,8,Pakistan,15
refrigerator,4,Saint Lucia,20
War and Peace,5,Isle of Man,16
Serum,4,Slovenia,12
The Matrix,8,El Salvador,4
microwave,9,Martinique,1
Android,11,Latvia,19
Notebooks,4,France,10
Battlefield 2042,7,Hungary,3
Campfire Grill,9,Algeria,19
Guardians of the Galaxy,3,Ecuador,5
Pet Crate,12,Somalia,13
First Aid Kit,2,Antarctica (the territory South of 60 deg S),1
toe fungus cream,8,Anguilla,1
scenic painting,2,Tonga,3
romantic poetry,11,United States Virgin Islands,19
blackberry seeds,10,Serbia,19
blackberry seeds,12,Northern Mariana Islands,11
Volleyball,8,Oman,3
Rolex Submariner,3,Vanuatu,11
Pet Gates,5,Wallis and Futuna,15
Longines Master Collection,4,Poland,9
shovel,10,French Southern Territories,10
Pet Carrier Bag,11,Canada,19
soil,5,Estonia,10
Mascara,3,Togo,11
Save Willy,11,Dominica,18
Feeding Station,5,British Indian Ocean Territory (Chagos Archipelago),5
demons,2,Cayman Islands,19
vanilla candle,12,Finland,20
Fire Starter,12,Morocco,2
fish oil,2,Aruba,9
into the ocean,5,Nauru,6
Face Mask,1,Bahamas,3
Golf Bag,7,China,3
Rangefinder,1,China,16
oven,10,Sweden,12
drums,12,Gambia,18
Golf Bag,1,Israel,6
The Great Gatsby,5,Guam,12
Rubber Bands,5,Samoa,14
Call of Duty: Modern Warfare II,3,Tanzania,4
Mad Max: Fury Road,7,Iran,19
Cleanser,6,Canada,2
Assassin's Creed Valhalla,5,Bouvet Island (Bouvetoya),10
guitar,4,Liberia,13
feminine products,12,Swaziland,4
Pride and Prejudice,4,Zimbabwe,4
toaster,11,Tajikistan,13
Tissot Le Locle,9,Albania,10
Mission: Impossible � Fallout,6,Belize,19
white fuzzy blanket,8,Martinique,3
Backpack,7,Malaysia,9
Markers,10,Cyprus,7
Cat Litter,9,Central African Republic,11
motrin,5,Gambia,10
DOOM Eternal,8,Saint Lucia,2
Paper Clips,8,Syrian Arab Republic,11
Ubuntu,12,New Zealand,2
Omega Speedmaster Professional,8,Belize,1
Pens,12,Grenada,16
citrus candle,5,Singapore,12
floral painting,6,San Marino,13
Rolex Submariner,3,Turks and Caicos Islands,5
flute,1,Haiti,15
Backpack,3,Somalia,10
Fishing Rod,8,French Guiana,14
blue fuzzy blanket,5,British Virgin Islands,8
flute,6,Senegal,10
Soccer Ball,7,Peru,11
Blade Runner 2049,4,Timor-Leste,14
intense poetry,7,Lithuania,19
Breitling Navitimer,3,Saudi Arabia,8
Blush,2,Peru,11
Omega Seamaster,1,Jamaica,5
flute,3,Norfolk Island,11
modern sculpture,12,Kenya,9
Crime and Punishment,10,New Caledonia,2
Bug Spray,3,Norway,5
Rolex Submariner,6,Cayman Islands,4
Water Bowl,2,Tanzania,8
Markers,3,Malaysia,12
Binoculars,3,Algeria,13
cello,11,Moldova,10
Eyeliner,9,Brazil,6
Toner,11,Mali,19
Moby-Dick,9,Bahrain,4
red fuzzy blanket,7,Malaysia,17
refrigerator,12,Antarctica (the territory South of 60 deg S),13
Mad Max: Fury Road,6,Cyprus,11
Overwatch 2,8,Uganda,19
Golf Glove,7,San Marino,8
modern sculpture,7,Saint Lucia,3
The Catcher in the Rye,1,Macao,20
magnesium,10,Seychelles,3
Outdoor Clothing,8,Spain,17
Baseball Bat,4,Nicaragua,10
big ben,5,Samoa,19
feminine products,10,Chile,3
sad poetry,2,Tunisia,16
Body Lotion,5,Mauritius,4
Overwatch 2,11,Israel,8
dishwasher,9,Timor-Leste,3
big ben,4,Norway,4
Foundation,3,Mexico,9
Windows 11,5,El Salvador,20
War and Peace,11,Lebanon,16
Map and Compass,9,Equatorial Guinea,14
Rangefinder,2,Benin,17
iOS,9,Albania,8
Windows 11,1,Poland,11
Star Wars: Episode IV - A New Hope,8,Haiti,17
conga,10,Djibouti,9
Pet Crate,10,Saint Barthelemy,20
Golf Balls,6,Barbados,18
cello,7,Turkmenistan,16
Foundation,4,Liechtenstein,14
magnesium,5,Italy,20
Volleyball,2,Serbia,18
iOS,2,Mauritius,8
modern sculpture,10,Haiti,10
Eyeshadow,2,Ethiopia,9
Basketball,4,Tonga,20
tomato seeds,9,Paraguay,11
Shrek,9,United Kingdom,18
floral painting,7,Moldova,14
Rangefinder,5,Georgia,5
Golf Tees,9,Senegal,20
red fuzzy blanket,11,Honduras,13
Basketball,4,Russian Federation,11
The Hobbit,2,Uzbekistan,5
white plush throw pillow,7,San Marino,15
motrin,8,Monaco,6
Fishing Rod,9,Morocco,5
conga,6,Barbados,4
To Kill a Mockingbird,2,Aruba,7
planter pots,6,Iceland,20
Golf Tees,5,Algeria,13
Binders,1,Bahrain,19
Rubber Bands,12,Togo,3
The other woman,2,Niue,12
intense poetry,7,Saint Helena,11
The Catcher in the Rye,6,Macao,12
Baseball Glove,10,Poland,6
Face Mask,7,Botswana,8
Pet Nail Clippers,6,Congo,3
dishwasher,7,France,16
conga,1,Equatorial Guinea,3
Cartier Tank,12,Panama,11
Whiteboard Markers,11,Guatemala,18
piano,11,Burkina Faso,6
Jaeger-LeCoultre Reverso,10,Armenia,12
1984,4,New Caledonia,11
feminine products,5,Spain,1
Adobe Photoshop,2,Israel,17
Pet Backpack,9,Uzbekistan,5
Golf Bag,10,Somalia,15
Golf Tees,7,Guam,18
Baseball Bat,3,South Africa,13
Stapler,10,Switzerland,7
The Lord of the Rings,7,United Kingdom,15
Baseball Bat,10,Zambia,15
Android,9,Honduras,20
The Matrix,3,Poland,7
Pet Clothes,5,Malta,1
animal painting,6,Andorra,15
advil,5,Syrian Arab Republic,19
romantic poetry,4,Jersey,11
Crime and Punishment,2,Gibraltar,7
Jurassic Park,3,Latvia,18
Jaeger-LeCoultre Reverso,7,Djibouti,5
Hiking Boots,2,Nauru,1
Golf Tees,8,Greece,3
Audemars Piguet Royal Oak,5,Comoros,10
 mermaid sculpture,4,Colombia,8
Tennis Racket,5,Mexico,4
Longines Master Collection,8,Bhutan,15
Audemars Piguet Royal Oak,1,British Virgin Islands,4
clean slate,5,Netherlands,11
Blush,6,Qatar,11
Lipstick,12,China,9
vanilla candle,11,Grenada,4
Golf Balls,5,Seychelles,4
Horizon Forbidden West,3,Somalia,16
Ubuntu,11,Uganda,15
toe fungus cream,1,Saint Kitts and Nevis,5
advil,1,Algeria,15
Water Bottle,1,Mali,1
Collar,5,China,4
Face Mask,6,Korea,17
fish oil,9,Vietnam,8
Golf Bag,4,Palestinian Territory,6
piano,6,Tuvalu,5
Sunscreen,3,El Salvador,15
Blade Runner 2049,7,Albania,1
To Kill a Mockingbird,10,Uganda,10
Patek Philippe Nautilus,2,Sierra Leone,7
advil,11,Greenland,20
white fuzzy blanket,8,Congo,19
Binders,3,Suriname,3
DOOM Eternal,11,Mongolia,14
The other woman,7,French Polynesia,6
Body Lotion,12,Sweden,15
Pride and Prejudice,4,Vanuatu,5
piano,5,Uganda,17
The Great Gatsby,6,Slovenia,15
oven,6,Finland,17
fish oil,5,Mali,6
Sleeping Pad,5,Luxembourg,11
Pet Bed,12,Switzerland,14
Jurassic Park,11,Malta,8
Ubuntu,1,Isle of Man,4
Mission: Impossible � Fallout,11,Algeria,16
Makeup Remover,1,Germany,20
Pet Food,8,Jamaica,16
Horizon Forbidden West,5,Guadeloupe,13
Face Mask,11,Zambia,12
DOOM Eternal,7,Djibouti,15
Blush,4,Tuvalu,5
Baseball Glove,5,Afghanistan,4
Shrek,6,Belgium,4
Tennis Racket,8,Chad,7
Golf Tees,4,Bermuda,9
animal painting,3,Guadeloupe,13
Pride and Prejudice,12,Bosnia and Herzegovina,8
dishwasher,7,Saudi Arabia,10
Jaeger-LeCoultre Reverso,6,Albania,1
Golf Tees,1,Guatemala,1
Volleyball,5,Chad,4
piano,8,Sweden,18
 mermaid sculpture,2,Nigeria,4
Star Wars: Episode IV - A New Hope,8,Panama,6
Crime and Punishment,10,British Indian Ocean Territory (Chagos Archipelago),19
oven,10,Micronesia,17
The Lord of the Rings: The Fellowship of the Ring,11,Paraguay,16
Golf Bag,9,Argentina,20
toaster,1,Thailand,8
Pride and Prejudice,6,Costa Rica,18
microwave,2,Fiji,14
piano,6,Korea,18
drums,3,Aruba,8
Mission: Impossible � Fallout,5,Paraguay,20
microwave,11,Saint Kitts and Nevis,17
advil,6,Fiji,15
fish oil,12,Lao People's Democratic Republic,3
The other woman,5,Puerto Rico,8
cello,8,Moldova,11
Staples,10,Zambia,8
feminine products,7,Japan,13
Golf Balls,4,Indonesia,3
Golf Clubs,3,Malaysia,3
Basketball,6,Chad,14
red fuzzy blanket,11,Nepal,13
Pride and Prejudice,1,El Salvador,19
Pet Clothes,5,Yemen,19
Save Willy,10,Tokelau,5
demons,10,Spain,7
microwave,9,Angola,13
 mermaid sculpture,11,Afghanistan,6
Blade Runner 2049,1,Palau,17
demons,8,United States Virgin Islands,19
Cartier Tank,3,Northern Mariana Islands,8
Golf Bag,7,Fiji,1
Pet Food,10,Micronesia,18
Golf Tees,2,Croatia,11
Red Dead Redemption 2,5,Palestinian Territory,3
Water Bowl,2,Turks and Caicos Islands,18
1984,12,Angola,5
motrin,4,Paraguay,10
romantic poetry,12,Guyana,12
Omega Seamaster,2,United States Virgin Islands,3
Tennis Racket,11,Swaziland,6
Golf Balls,3,Turkmenistan,12
macOS Ventura,10,Costa Rica,4
Jurassic Park,6,Colombia,5
Baseball Glove,1,Cocos (Keeling) Islands,9
modern sculpture,9,El Salvador,16
Grand Theft Auto V,1,Montserrat,1
vanilla candle,10,Slovakia (Slovak Republic),13
Android,5,Venezuela,13
Campfire Grill,6,Oman,9
Paper,1,Botswana,12
Tissot Le Locle,4,Norfolk Island,16
Highlighters,11,Malaysia,18
 mermaid sculpture,5,Cape Verde,7
Golf Tees,7,Syrian Arab Republic,8
The other woman,6,Nauru,7
dishwasher,12,Morocco,1
Hiking Boots,7,Russian Federation,16
Backpack,4,Slovenia,12
The Dark Knight,9,Jordan,2
Shrek,5,Slovenia,19
planter pots,7,Malaysia,16
Foundation,12,Cook Islands,5
Notebooks,9,Tajikistan,2
microwave,1,Mexico,4
Assassin's Creed Valhalla,1,Macao,3
 mermaid sculpture,11,Ethiopia,7
Pet Brush,8,Mexico,18
Water Bowl,1,Pakistan,10
War and Peace,8,United Arab Emirates,17
Campfire Grill,10,Mauritius,2
The Dark Knight,6,Northern Mariana Islands,11
The Great Gatsby,8,Libyan Arab Jamahiriya,17
Rangefinder,12,Austria,17
Baseball Glove,2,United Arab Emirates,18
modern sculpture,1,Mayotte,3
